"Category","Brand Name","Brand Slug","Model Name","Model Slug","Variant Storage","Variant RAM","Base Buyout Price (INR)","Popular","Active","Image Link"
"MOBILE","Vivo","vivo","Vivo T1 Pro 5G","vivo-t1-pro-5g","128 GB","8 GB","8908","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t1-pro-5g"
"MOBILE","Vivo","vivo","Vivo T1x","vivo-t1x","128 GB","4 GB","4858","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t1x"
"MOBILE","Vivo","vivo","Vivo T1x","vivo-t1x","128 GB","6 GB","5242","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t1x"
"MOBILE","Vivo","vivo","Vivo T1x","vivo-t1x","64 GB","4 GB","4474","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t1x"
"MOBILE","Vivo","vivo","Vivo T2 5G","vivo-t2-5g","128 GB","6 GB","10777","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t2-5g"
"MOBILE","Vivo","vivo","Vivo T2 5G","vivo-t2-5g","128 GB","8 GB","11110","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t2-5g"
"MOBILE","Vivo","vivo","Vivo T2 Pro 5G","vivo-t2-pro-5g","128 GB","","15948","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t2-pro-5g"
"MOBILE","Vivo","vivo","Vivo T2 Pro 5G","vivo-t2-pro-5g","256 GB","","16322","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t2-pro-5g"
"MOBILE","Vivo","vivo","Vivo T2x 5G","vivo-t2x-5g","128 GB","4 GB","9262","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t2x-5g"
"MOBILE","Vivo","vivo","Vivo T2x 5G","vivo-t2x-5g","128 GB","6 GB","10312","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t2x-5g"
"MOBILE","Vivo","vivo","Vivo T2x 5G","vivo-t2x-5g","128 GB","8 GB","10595","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t2x-5g"
"MOBILE","Vivo","vivo","Vivo T3 5G","vivo-t3-5g","128 GB","","11827","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t3-5g"
"MOBILE","Vivo","vivo","Vivo T3 5G","vivo-t3-5g","256 GB","","12009","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t3-5g"
"MOBILE","Vivo","vivo","Vivo T3 Lite 5G","vivo-t3-lite-5g","128 GB","4 GB","6373","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t3-lite-5g"
"MOBILE","Vivo","vivo","Vivo T3 Lite 5G","vivo-t3-lite-5g","128 GB","6 GB","7605","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t3-lite-5g"
"MOBILE","Vivo","vivo","Vivo T3 Pro 5G","vivo-t3-pro-5g","128 GB","","15190","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t3-pro-5g"
"MOBILE","Vivo","vivo","Vivo T3 Pro 5G","vivo-t3-pro-5g","256 GB","","17220","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t3-pro-5g"
"MOBILE","Vivo","vivo","Vivo T3 Ultra","vivo-t3-ultra","128 GB","8 GB","17231","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t3-ultra"
"MOBILE","Vivo","vivo","Vivo T3 Ultra","vivo-t3-ultra","256 GB","8 GB","18938","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t3-ultra"
"MOBILE","Vivo","vivo","Vivo T3 Ultra","vivo-t3-ultra","256 GB","12 GB","19634","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t3-ultra"
"MOBILE","Vivo","vivo","Vivo T3x 5G","vivo-t3x-5g","128 GB","4 GB","9151","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t3x-5g"
"MOBILE","Vivo","vivo","Vivo T3x 5G","vivo-t3x-5g","128 GB","6 GB","10454","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t3x-5g"
"MOBILE","Vivo","vivo","Vivo T3x 5G","vivo-t3x-5g","128 GB","8 GB","10837","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-t3x-5g"
"MOBILE","Vivo","vivo","Vivo U10","vivo-u10","32 GB","3 GB","2919","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-u10"
"MOBILE","Vivo","vivo","Vivo U10","vivo-u10","64 GB","3 GB","3060","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-u10"
"MOBILE","Vivo","vivo","Vivo U10","vivo-u10","64 GB","4 GB","3373","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-u10"
"MOBILE","Vivo","vivo","Vivo U20","vivo-u20","128 GB","8 GB","3828","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-u20"
"MOBILE","Vivo","vivo","Vivo U20","vivo-u20","64 GB","4 GB","3575","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-u20"
"MOBILE","Vivo","vivo","Vivo U20","vivo-u20","64 GB","6 GB","3676","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-u20"
"MOBILE","Vivo","vivo","Vivo V11","vivo-v11","64 GB","6 GB","3414","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v11"
"MOBILE","Vivo","vivo","Vivo V11 Pro","vivo-v11-pro","64 GB","6 GB","3899","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v11-pro"
"MOBILE","Vivo","vivo","Vivo V15","vivo-v15","128 GB","6 GB","4515","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v15"
"MOBILE","Vivo","vivo","Vivo V15","vivo-v15","64 GB","6 GB","4363","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v15"
"MOBILE","Vivo","vivo","Vivo V15 Pro","vivo-v15-pro","128 GB","6 GB","4798","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v15-pro"
"MOBILE","Vivo","vivo","Vivo V15 Pro","vivo-v15-pro","128 GB","8 GB","4929","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v15-pro"
"MOBILE","Vivo","vivo","Vivo V17","vivo-v17","128 GB","8 GB","5888","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v17"
"MOBILE","Vivo","vivo","Vivo V17 Pro","vivo-v17-pro","128 GB","8 GB","6010","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v17-pro"
"MOBILE","Vivo","vivo","Vivo V19","vivo-v19","128 GB","","6030","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v19"
"MOBILE","Vivo","vivo","Vivo V19","vivo-v19","256 GB","","6121","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v19"
"MOBILE","Vivo","vivo","Vivo V20","vivo-v20","128 GB","","6161","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v20"
"MOBILE","Vivo","vivo","Vivo V20","vivo-v20","256 GB","","6363","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v20"
"MOBILE","Vivo","vivo","Vivo V20 2021","vivo-v20-2021","128 GB","8 GB","5585","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v20-2021"
"MOBILE","Vivo","vivo","Vivo V20 2021","vivo-v20-2021","256 GB","8 GB","5737","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v20-2021"
"MOBILE","Vivo","vivo","Vivo V20 Pro","vivo-v20-pro","128 GB","8 GB","8262","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v20-pro"
"MOBILE","Vivo","vivo","Vivo V20 SE","vivo-v20-se","128 GB","8 GB","5818","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v20-se"
"MOBILE","Vivo","vivo","Vivo V21 5G","vivo-v21-5g","128 GB","","8262","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v21-5g"
"MOBILE","Vivo","vivo","Vivo V21 5G","vivo-v21-5g","256 GB","","8757","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v21-5g"
"MOBILE","Vivo","vivo","Vivo V21e 5G","vivo-v21e-5g","128 GB","","7494","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v21e-5g"
"MOBILE","Vivo","vivo","Vivo V21e 5G","vivo-v21e-5g","256 GB","","7838","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v21e-5g"
"MOBILE","Vivo","vivo","Vivo V23 5G","vivo-v23-5g","128 GB","8 GB","9656","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v23-5g"
"MOBILE","Vivo","vivo","Vivo V23 5G","vivo-v23-5g","256 GB","12 GB","10666","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v23-5g"
"MOBILE","Vivo","vivo","Vivo V23 Pro","vivo-v23-pro","128 GB","8 GB","10393","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v23-pro"
"MOBILE","Vivo","vivo","Vivo V23 Pro","vivo-v23-pro","256 GB","12 GB","11686","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v23-pro"
"MOBILE","Vivo","vivo","Vivo V23e 5G","vivo-v23e-5g","128 GB","8 GB","8878","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v23e-5g"
"MOBILE","Vivo","vivo","Vivo V25 5G","vivo-v25-5g","128 GB","8 GB","9666","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v25-5g"
"MOBILE","Vivo","vivo","Vivo V25 5G","vivo-v25-5g","256 GB","12 GB","10605","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v25-5g"
"MOBILE","Vivo","vivo","Vivo V25 Pro 5G","vivo-v25-pro-5g","128 GB","8 GB","12191","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v25-pro-5g"
"MOBILE","Vivo","vivo","Vivo V25 Pro 5G","vivo-v25-pro-5g","256 GB","12 GB","12776","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v25-pro-5g"
"MOBILE","Vivo","vivo","Vivo V27","vivo-v27","128 GB","8 GB","15968","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v27"
"MOBILE","Vivo","vivo","Vivo V27","vivo-v27","256 GB","12 GB","18443","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v27"
"MOBILE","Vivo","vivo","Vivo V27 Pro","vivo-v27-pro","128 GB","8 GB","18079","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v27-pro"
"MOBILE","Vivo","vivo","Vivo V27 Pro","vivo-v27-pro","256 GB","8 GB","18715","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v27-pro"
"MOBILE","Vivo","vivo","Vivo V27 Pro","vivo-v27-pro","256 GB","12 GB","19240","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v27-pro"
"MOBILE","Vivo","vivo","Vivo V29","vivo-v29","128 GB","8 GB","17483","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v29"
"MOBILE","Vivo","vivo","Vivo V29","vivo-v29","256 GB","12 GB","18069","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v29"
"MOBILE","Vivo","vivo","Vivo V29 Pro","vivo-v29-pro","256 GB","8 GB","19493","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v29-pro"
"MOBILE","Vivo","vivo","Vivo V29 Pro","vivo-v29-pro","256 GB","12 GB","19887","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v29-pro"
"MOBILE","Vivo","vivo","Vivo V29e","vivo-v29e","128 GB","","15776","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v29e"
"MOBILE","Vivo","vivo","Vivo V29e","vivo-v29e","256 GB","","16756","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v29e"
"MOBILE","Vivo","vivo","Vivo V3 Max","vivo-v3-max","32 GB","4 GB","1576","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v3-max"
"MOBILE","Vivo","vivo","Vivo V30","vivo-v30","128 GB","8 GB","19109","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v30"
"MOBILE","Vivo","vivo","Vivo V30","vivo-v30","256 GB","8 GB","19958","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v30"
"MOBILE","Vivo","vivo","Vivo V30","vivo-v30","256 GB","12 GB","20170","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v30"
"MOBILE","Vivo","vivo","Vivo V30 Pro","vivo-v30-pro","256 GB","8 GB","21493","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v30-pro"
"MOBILE","Vivo","vivo","Vivo V30 Pro","vivo-v30-pro","512 GB","12 GB","22856","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v30-pro"
"MOBILE","Vivo","vivo","Vivo V30e","vivo-v30e","128 GB","","17645","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v30e"
"MOBILE","Vivo","vivo","Vivo V30e","vivo-v30e","256 GB","","18261","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v30e"
"MOBILE","Vivo","vivo","Vivo V40","vivo-v40","128 GB","8 GB","20291","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v40"
"MOBILE","Vivo","vivo","Vivo V40","vivo-v40","256 GB","8 GB","21685","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v40"
"MOBILE","Vivo","vivo","Vivo V40","vivo-v40","512 GB","12 GB","22048","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v40"
"MOBILE","Vivo","vivo","Vivo V40 Pro","vivo-v40-pro","256 GB","8 GB","25533","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v40-pro"
"MOBILE","Vivo","vivo","Vivo V40 Pro","vivo-v40-pro","512 GB","12 GB","27320","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v40-pro"
"MOBILE","Vivo","vivo","Vivo V40e","vivo-v40e","128 GB","","18584","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v40e"
"MOBILE","Vivo","vivo","Vivo V40e","vivo-v40e","256 GB","","18948","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v40e"
"MOBILE","Vivo","vivo","Vivo V5","vivo-v5","32 GB","4 GB","1576","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v5"
"MOBILE","Vivo","vivo","Vivo V5 Plus","vivo-v5-plus","32 GB","4 GB","2030","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v5-plus"
"MOBILE","Vivo","vivo","Vivo V5 Plus","vivo-v5-plus","64 GB","4 GB","2222","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v5-plus"
"MOBILE","Vivo","vivo","Vivo V50","vivo-v50","128 GB","8 GB","20270","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v50"
"MOBILE","Vivo","vivo","Vivo V50","vivo-v50","256 GB","8 GB","22800","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v50"
"MOBILE","Vivo","vivo","Vivo V50","vivo-v50","512 GB","12 GB","23000","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v50"
"MOBILE","Vivo","vivo","Vivo V50e","vivo-v50e","128 GB","8 GB","19090","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v50e"
"MOBILE","Vivo","vivo","Vivo V50e","vivo-v50e","256 GB","8 GB","19500","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v50e"
"MOBILE","Vivo","vivo","Vivo V60","vivo-v60","128 GB","8 GB","22600","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v60"
"MOBILE","Vivo","vivo","Vivo V60","vivo-v60","256 GB","8 GB","23900","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v60"
"MOBILE","Vivo","vivo","Vivo V60","vivo-v60","256 GB","12 GB","26700","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v60"
"MOBILE","Vivo","vivo","Vivo V60","vivo-v60","512 GB","16 GB","28270","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v60"
"MOBILE","Vivo","vivo","Vivo V60e","vivo-v60e","128 GB","8 GB","20000","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v60e"
"MOBILE","Vivo","vivo","Vivo V60e","vivo-v60e","256 GB","8 GB","21540","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v60e"
"MOBILE","Vivo","vivo","Vivo V60e","vivo-v60e","256 GB","12 GB","23520","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v60e"
"MOBILE","Vivo","vivo","Vivo V7","vivo-v7","32 GB","4 GB","2101","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v7"
"MOBILE","Vivo","vivo","Vivo V7 Plus","vivo-v7-plus","64 GB","4 GB","2182","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v7-plus"
"MOBILE","Vivo","vivo","Vivo V70","vivo-v70","256 GB","8 GB","31660","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v70"
"MOBILE","Vivo","vivo","Vivo V70","vivo-v70","256 GB","12 GB","34360","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v70"
"MOBILE","Vivo","vivo","Vivo V70 Elite","vivo-v70-elite","256 GB","8 GB","34710","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v70-elite"
"MOBILE","Vivo","vivo","Vivo V70 Elite","vivo-v70-elite","256 GB","12 GB","38000","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v70-elite"
"MOBILE","Vivo","vivo","Vivo V70 Elite","vivo-v70-elite","512 GB","12 GB","40650","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v70-elite"
"MOBILE","Vivo","vivo","Vivo V70 FE","vivo-v70-fe","128 GB","8 GB","23150","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v70-fe"
"MOBILE","Vivo","vivo","Vivo V70 FE","vivo-v70-fe","256 GB","8 GB","25700","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v70-fe"
"MOBILE","Vivo","vivo","Vivo V70 FE","vivo-v70-fe","256 GB","12 GB","29050","YES","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v70-fe"
"MOBILE","Vivo","vivo","Vivo V9","vivo-v9","64 GB","4 GB","2788","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v9"
"MOBILE","Vivo","vivo","Vivo V9 Pro","vivo-v9-pro","64 GB","4 GB","3060","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v9-pro"
"MOBILE","Vivo","vivo","Vivo V9 Pro","vivo-v9-pro","64 GB","6 GB","3171","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v9-pro"
"MOBILE","Vivo","vivo","Vivo V9 Youth","vivo-v9-youth","32 GB","4 GB","2252","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-v9-youth"
"MOBILE","Vivo","vivo","Vivo X Fold 3 Pro","vivo-x-fold-3-pro","512 GB","16 GB","60176","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x-fold-3-pro"
"MOBILE","Vivo","vivo","Vivo X100","vivo-x100","256 GB","12 GB","27422","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x100"
"MOBILE","Vivo","vivo","Vivo X100","vivo-x100","512 GB","16 GB","28209","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x100"
"MOBILE","Vivo","vivo","Vivo X100 Pro","vivo-x100-pro","512 GB","16 GB","32663","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x100-pro"
"MOBILE","Vivo","vivo","Vivo X21","vivo-x21","128 GB","6 GB","3676","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x21"
"MOBILE","Vivo","vivo","Vivo X50","vivo-x50","128 GB","","5777","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x50"
"MOBILE","Vivo","vivo","Vivo X50","vivo-x50","256 GB","","6010","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x50"
"MOBILE","Vivo","vivo","Vivo X50 Pro","vivo-x50-pro","256 GB","8 GB","9221","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x50-pro"
"MOBILE","Vivo","vivo","Vivo X60","vivo-x60","128 GB","8 GB","9595","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x60"
"MOBILE","Vivo","vivo","Vivo X60","vivo-x60","256 GB","12 GB","10292","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x60"
"MOBILE","Vivo","vivo","Vivo X60 Pro","vivo-x60-pro","256 GB","12 GB","11857","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x60-pro"
"MOBILE","Vivo","vivo","Vivo X60 Pro Plus","vivo-x60-pro-plus","256 GB","12 GB","13443","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x60-pro-plus"
"MOBILE","Vivo","vivo","Vivo X70 Pro","vivo-x70-pro","128 GB","8 GB","14423","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x70-pro"
"MOBILE","Vivo","vivo","Vivo X70 Pro","vivo-x70-pro","256 GB","8 GB","14988","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x70-pro"
"MOBILE","Vivo","vivo","Vivo X70 Pro","vivo-x70-pro","256 GB","12 GB","15988","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x70-pro"
"MOBILE","Vivo","vivo","Vivo X70 Pro Plus","vivo-x70-pro-plus","256 GB","12 GB","17665","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x70-pro-plus"
"MOBILE","Vivo","vivo","Vivo X80","vivo-x80","128 GB","8 GB","15483","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x80"
"MOBILE","Vivo","vivo","Vivo X80","vivo-x80","256 GB","12 GB","17018","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x80"
"MOBILE","Vivo","vivo","Vivo X80 Pro","vivo-x80-pro","256 GB","12 GB","20533","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x80-pro"
"MOBILE","Vivo","vivo","Vivo X9","vivo-x9","128 GB","","2424","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x9"
"MOBILE","Vivo","vivo","Vivo X9","vivo-x9","64 GB","","2272","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x9"
"MOBILE","Vivo","vivo","Vivo X90","vivo-x90","256 GB","8 GB","23705","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x90"
"MOBILE","Vivo","vivo","Vivo X90","vivo-x90","256 GB","12 GB","24492","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x90"
"MOBILE","Vivo","vivo","Vivo X90 Pro","vivo-x90-pro","256 GB","12 GB","28603","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x90-pro"
"MOBILE","Vivo","vivo","Vivo X9s","vivo-x9s","64 GB","4 GB","2353","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x9s"
"MOBILE","Vivo","vivo","Vivo X9s Plus","vivo-x9s-plus","64 GB","4 GB","2576","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-x9s-plus"
"MOBILE","Vivo","vivo","Vivo Y01","vivo-y01","32 GB","2 GB","2676","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y01"
"MOBILE","Vivo","vivo","Vivo Y01a","vivo-y01a","32 GB","2 GB","2636","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y01a"
"MOBILE","Vivo","vivo","Vivo Y02","vivo-y02","32 GB","3 GB","3030","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y02"
"MOBILE","Vivo","vivo","Vivo Y02T","vivo-y02t","64 GB","4 GB","4757","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y02t"
"MOBILE","Vivo","vivo","Vivo Y100 5G","vivo-y100-5g","128 GB","8 GB","10958","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y100-5g"
"MOBILE","Vivo","vivo","Vivo Y100A 5G","vivo-y100a-5g","128 GB","","10777","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y100a-5g"
"MOBILE","Vivo","vivo","Vivo Y100A 5G","vivo-y100a-5g","256 GB","","11171","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y100a-5g"
"MOBILE","Vivo","vivo","Vivo Y11 2019","vivo-y11-2019","32 GB","3 GB","2828","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y11-2019"
"MOBILE","Vivo","vivo","Vivo Y12","vivo-y12","32 GB","4 GB","3909","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y12"
