"id","title","description","availability","condition","price","link","image_link","brand","google_product_category","fb_product_category"
"v-m-oneplus-oneplus-12r-256-gb-8-gb","Sell OnePlus 12R (256 GB) for Instant Cash | CashALL","Sell your used OnePlus 12R (256 GB) on CashALL. Get instant valuation up to ₹26,300, free doorstep verification, and instant bank/UPI payment.","in stock","used","26300.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-12r","https://www.cashall.in/api/v1/catalog/image/oneplus-12r","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-12r-256-gb-16-gb","Sell OnePlus 12R (256 GB) for Instant Cash | CashALL","Sell your used OnePlus 12R (256 GB) on CashALL. Get instant valuation up to ₹26,700, free doorstep verification, and instant bank/UPI payment.","in stock","used","26700.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-12r","https://www.cashall.in/api/v1/catalog/image/oneplus-12r","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-13-1-tb-24-gb","Sell OnePlus 13 (1 TB) for Instant Cash | CashALL","Sell your used OnePlus 13 (1 TB) on CashALL. Get instant valuation up to ₹51,005, free doorstep verification, and instant bank/UPI payment.","in stock","used","51005.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-13","https://www.cashall.in/api/v1/catalog/image/oneplus-13","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-13-256-gb-12-gb","Sell OnePlus 13 (256 GB) for Instant Cash | CashALL","Sell your used OnePlus 13 (256 GB) on CashALL. Get instant valuation up to ₹41,612, free doorstep verification, and instant bank/UPI payment.","in stock","used","41612.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-13","https://www.cashall.in/api/v1/catalog/image/oneplus-13","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-13-512-gb-16-gb","Sell OnePlus 13 (512 GB) for Instant Cash | CashALL","Sell your used OnePlus 13 (512 GB) on CashALL. Get instant valuation up to ₹44,440, free doorstep verification, and instant bank/UPI payment.","in stock","used","44440.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-13","https://www.cashall.in/api/v1/catalog/image/oneplus-13","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-13-5g-1-tb-24-gb","Sell OnePlus 13 5G (1 TB) for Instant Cash | CashALL","Sell your used OnePlus 13 5G (1 TB) on CashALL. Get instant valuation up to ₹51,005, free doorstep verification, and instant bank/UPI payment.","in stock","used","51005.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-13-5g","https://www.cashall.in/api/v1/catalog/image/oneplus-13-5g","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-13-5g-256-gb-12-gb","Sell OnePlus 13 5G (256 GB) for Instant Cash | CashALL","Sell your used OnePlus 13 5G (256 GB) on CashALL. Get instant valuation up to ₹41,410, free doorstep verification, and instant bank/UPI payment.","in stock","used","41410.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-13-5g","https://www.cashall.in/api/v1/catalog/image/oneplus-13-5g","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-13-5g-512-gb-16-gb","Sell OnePlus 13 5G (512 GB) for Instant Cash | CashALL","Sell your used OnePlus 13 5G (512 GB) on CashALL. Get instant valuation up to ₹44,440, free doorstep verification, and instant bank/UPI payment.","in stock","used","44440.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-13-5g","https://www.cashall.in/api/v1/catalog/image/oneplus-13-5g","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-13r-256-gb-12-gb","Sell OnePlus 13R (256 GB) for Instant Cash | CashALL","Sell your used OnePlus 13R (256 GB) on CashALL. Get instant valuation up to ₹30,522, free doorstep verification, and instant bank/UPI payment.","in stock","used","30522.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-13r","https://www.cashall.in/api/v1/catalog/image/oneplus-13r","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-13r-512-gb-16-gb","Sell OnePlus 13R (512 GB) for Instant Cash | CashALL","Sell your used OnePlus 13R (512 GB) on CashALL. Get instant valuation up to ₹30,906, free doorstep verification, and instant bank/UPI payment.","in stock","used","30906.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-13r","https://www.cashall.in/api/v1/catalog/image/oneplus-13r","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-13r-5g-256-gb-12-gb","Sell OnePlus 13R 5G (256 GB) for Instant Cash | CashALL","Sell your used OnePlus 13R 5G (256 GB) on CashALL. Get instant valuation up to ₹30,502, free doorstep verification, and instant bank/UPI payment.","in stock","used","30502.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-13r-5g","https://www.cashall.in/api/v1/catalog/image/oneplus-13r-5g","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-13r-5g-512-gb-16-gb","Sell OnePlus 13R 5G (512 GB) for Instant Cash | CashALL","Sell your used OnePlus 13R 5G (512 GB) on CashALL. Get instant valuation up to ₹30,906, free doorstep verification, and instant bank/UPI payment.","in stock","used","30906.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-13r-5g","https://www.cashall.in/api/v1/catalog/image/oneplus-13r-5g","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-13s-256-gb","Sell OnePlus 13s (256 GB) for Instant Cash | CashALL","Sell your used OnePlus 13s (256 GB) on CashALL. Get instant valuation up to ₹36,360, free doorstep verification, and instant bank/UPI payment.","in stock","used","36360.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-13s","https://www.cashall.in/api/v1/catalog/image/oneplus-13s","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-13s-512-gb","Sell OnePlus 13s (512 GB) for Instant Cash | CashALL","Sell your used OnePlus 13s (512 GB) on CashALL. Get instant valuation up to ₹37,875, free doorstep verification, and instant bank/UPI payment.","in stock","used","37875.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-13s","https://www.cashall.in/api/v1/catalog/image/oneplus-13s","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-13s-5g-256-gb-12-gb","Sell OnePlus 13s 5G (256 GB) for Instant Cash | CashALL","Sell your used OnePlus 13s 5G (256 GB) on CashALL. Get instant valuation up to ₹36,360, free doorstep verification, and instant bank/UPI payment.","in stock","used","36360.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-13s-5g","https://www.cashall.in/api/v1/catalog/image/oneplus-13s-5g","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-13s-5g-512-gb-12-gb","Sell OnePlus 13s 5G (512 GB) for Instant Cash | CashALL","Sell your used OnePlus 13s 5G (512 GB) on CashALL. Get instant valuation up to ₹38,077, free doorstep verification, and instant bank/UPI payment.","in stock","used","38077.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-13s-5g","https://www.cashall.in/api/v1/catalog/image/oneplus-13s-5g","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-15-256-gb-12-gb","Sell OnePlus 15 (256 GB) for Instant Cash | CashALL","Sell your used OnePlus 15 (256 GB) on CashALL. Get instant valuation up to ₹56,550, free doorstep verification, and instant bank/UPI payment.","in stock","used","56550.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-15","https://www.cashall.in/api/v1/catalog/image/oneplus-15","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-15-512-gb-16-gb","Sell OnePlus 15 (512 GB) for Instant Cash | CashALL","Sell your used OnePlus 15 (512 GB) on CashALL. Get instant valuation up to ₹58,075, free doorstep verification, and instant bank/UPI payment.","in stock","used","58075.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-15","https://www.cashall.in/api/v1/catalog/image/oneplus-15","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-15-5g-256-gb-12-gb","Sell OnePlus 15 5G (256 GB) for Instant Cash | CashALL","Sell your used OnePlus 15 5G (256 GB) on CashALL. Get instant valuation up to ₹56,560, free doorstep verification, and instant bank/UPI payment.","in stock","used","56560.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-15-5g","https://www.cashall.in/api/v1/catalog/image/oneplus-15-5g","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-15-5g-512-gb-16-gb","Sell OnePlus 15 5G (512 GB) for Instant Cash | CashALL","Sell your used OnePlus 15 5G (512 GB) on CashALL. Get instant valuation up to ₹58,580, free doorstep verification, and instant bank/UPI payment.","in stock","used","58580.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-15-5g","https://www.cashall.in/api/v1/catalog/image/oneplus-15-5g","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-15r-256-gb","Sell OnePlus 15R (256 GB) for Instant Cash | CashALL","Sell your used OnePlus 15R (256 GB) on CashALL. Get instant valuation up to ₹34,784, free doorstep verification, and instant bank/UPI payment.","in stock","used","34784.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-15r","https://www.cashall.in/api/v1/catalog/image/oneplus-15r","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-15r-256-gb-12-gb","Sell OnePlus 15R (256 GB) for Instant Cash | CashALL","Sell your used OnePlus 15R (256 GB) on CashALL. Get instant valuation up to ₹34,784, free doorstep verification, and instant bank/UPI payment.","in stock","used","34784.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-15r","https://www.cashall.in/api/v1/catalog/image/oneplus-15r","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-15r-512-gb","Sell OnePlus 15R (512 GB) for Instant Cash | CashALL","Sell your used OnePlus 15R (512 GB) on CashALL. Get instant valuation up to ₹36,663, free doorstep verification, and instant bank/UPI payment.","in stock","used","36663.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-15r","https://www.cashall.in/api/v1/catalog/image/oneplus-15r","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-15r-512-gb-12-gb","Sell OnePlus 15R (512 GB) for Instant Cash | CashALL","Sell your used OnePlus 15R (512 GB) on CashALL. Get instant valuation up to ₹36,663, free doorstep verification, and instant bank/UPI payment.","in stock","used","36663.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-15r","https://www.cashall.in/api/v1/catalog/image/oneplus-15r","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-3-64-gb-6-gb","Sell OnePlus 3 (64 GB) for Instant Cash | CashALL","Sell your used OnePlus 3 (64 GB) on CashALL. Get instant valuation up to ₹1,646, free doorstep verification, and instant bank/UPI payment.","in stock","used","1646.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-3","https://www.cashall.in/api/v1/catalog/image/oneplus-3","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-3t-128-gb","Sell OnePlus 3T (128 GB) for Instant Cash | CashALL","Sell your used OnePlus 3T (128 GB) on CashALL. Get instant valuation up to ₹2,060, free doorstep verification, and instant bank/UPI payment.","in stock","used","2060.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-3t","https://www.cashall.in/api/v1/catalog/image/oneplus-3t","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-3t-64-gb","Sell OnePlus 3T (64 GB) for Instant Cash | CashALL","Sell your used OnePlus 3T (64 GB) on CashALL. Get instant valuation up to ₹1,798, free doorstep verification, and instant bank/UPI payment.","in stock","used","1798.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-3t","https://www.cashall.in/api/v1/catalog/image/oneplus-3t","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-5-128-gb-8-gb","Sell OnePlus 5 (128 GB) for Instant Cash | CashALL","Sell your used OnePlus 5 (128 GB) on CashALL. Get instant valuation up to ₹3,700, free doorstep verification, and instant bank/UPI payment.","in stock","used","3700.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-5","https://www.cashall.in/api/v1/catalog/image/oneplus-5","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-5-64-gb-6-gb","Sell OnePlus 5 (64 GB) for Instant Cash | CashALL","Sell your used OnePlus 5 (64 GB) on CashALL. Get instant valuation up to ₹3,301, free doorstep verification, and instant bank/UPI payment.","in stock","used","3301.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-5","https://www.cashall.in/api/v1/catalog/image/oneplus-5","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-5t-128-gb-8-gb","Sell OnePlus 5T (128 GB) for Instant Cash | CashALL","Sell your used OnePlus 5T (128 GB) on CashALL. Get instant valuation up to ₹3,819, free doorstep verification, and instant bank/UPI payment.","in stock","used","3819.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-5t","https://www.cashall.in/api/v1/catalog/image/oneplus-5t","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-5t-64-gb-6-gb","Sell OnePlus 5T (64 GB) for Instant Cash | CashALL","Sell your used OnePlus 5T (64 GB) on CashALL. Get instant valuation up to ₹3,596, free doorstep verification, and instant bank/UPI payment.","in stock","used","3596.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-5t","https://www.cashall.in/api/v1/catalog/image/oneplus-5t","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-6-128-gb-8-gb","Sell OnePlus 6 (128 GB) for Instant Cash | CashALL","Sell your used OnePlus 6 (128 GB) on CashALL. Get instant valuation up to ₹5,234, free doorstep verification, and instant bank/UPI payment.","in stock","used","5234.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-6","https://www.cashall.in/api/v1/catalog/image/oneplus-6","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-6-256-gb-8-gb","Sell OnePlus 6 (256 GB) for Instant Cash | CashALL","Sell your used OnePlus 6 (256 GB) on CashALL. Get instant valuation up to ₹5,330, free doorstep verification, and instant bank/UPI payment.","in stock","used","5330.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-6","https://www.cashall.in/api/v1/catalog/image/oneplus-6","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-6-64-gb-6-gb","Sell OnePlus 6 (64 GB) for Instant Cash | CashALL","Sell your used OnePlus 6 (64 GB) on CashALL. Get instant valuation up to ₹5,049, free doorstep verification, and instant bank/UPI payment.","in stock","used","5049.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-6","https://www.cashall.in/api/v1/catalog/image/oneplus-6","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-6t-128-gb-6-gb","Sell OnePlus 6T (128 GB) for Instant Cash | CashALL","Sell your used OnePlus 6T (128 GB) on CashALL. Get instant valuation up to ₹6,108, free doorstep verification, and instant bank/UPI payment.","in stock","used","6108.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-6t","https://www.cashall.in/api/v1/catalog/image/oneplus-6t","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-6t-128-gb-8-gb","Sell OnePlus 6T (128 GB) for Instant Cash | CashALL","Sell your used OnePlus 6T (128 GB) on CashALL. Get instant valuation up to ₹6,840, free doorstep verification, and instant bank/UPI payment.","in stock","used","6840.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-6t","https://www.cashall.in/api/v1/catalog/image/oneplus-6t","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
"v-m-oneplus-oneplus-6t-256-gb-8-gb","Sell OnePlus 6T (256 GB) for Instant Cash | CashALL","Sell your used OnePlus 6T (256 GB) on CashALL. Get instant valuation up to ₹6,944, free doorstep verification, and instant bank/UPI payment.","in stock","used","6944.00 INR","https://www.cashall.in/sell/mobile/oneplus/oneplus-6t","https://www.cashall.in/api/v1/catalog/image/oneplus-6t","OnePlus","Electronics > Communications > Telephony > Mobile Phones","mobile"
